filename,text,duration_s,source_file
Anambra_0011_1091.wav,k #,1.12,Anambra_0011
Anambra_0011_1092.wav,m̀ wéé bị́á déyé ákwụ́kwọ́ #,1.12,Anambra_0011
Anambra_0011_1095.wav,kwu #,1.04,Anambra_0011
Anambra_0011_1096.wav,ǹ déyénụ́ ákwụ́kwọ́ nà Lìngwístìks nà ộ bụ̀ ífé ḿ gụrụ̣ m̀gbèáhụ̀ #,2.54,Anambra_0011
Anambra_0011_1098.wav,èm ná nábázíé #,2.78,Anambra_0011
Anambra_0011_1100.wav,ọ́ wụ́zíé kà ánọ̀kàtàrà à sí nà ewézítáná áfà ńdí á é wèrụ̀,2.46,Anambra_0011
Anambra_0011_1102.wav,ńdị́ yá ábíá m kà ájụ́ọ́ á gbáá há ájụ̀jụ #,2.82,Anambra_0011
Anambra_0011_1104.wav,m̀ rúó nụ́ ébé á mádóró ákwụ́kwọ́ fụ́ áfà ḿ nà òkpúrù dìpátmèntì ákpọ́rọ́ Áfríkáán,4.16,Anambra_0011
Anambra_0011_1106.wav,lángwéjìs yá wụ́rụ́ ébé á nà àkụ́zí Ìgbò #,1.98,Anambra_0011
Anambra_0011_1110.wav,ǹ jíkwé mụ̀ ḿ ọ̀ wụ̀ ńdị́ â jì ágụdo ọ̀fụ́má ǹjí ḿ ǹkè ísikwé nà Lìngwístìks ḿ tínyéré ákwụ́kwọ́ bụ́rúkwá mmú èjé nà Ìgbò #,6.04,Anambra_0011
Anambra_0011_1112.wav,"ǹ nọ́kàtá kwá yábụ́ ífé ń gwárụgụ nà ọ́ nà àwụ́ ń zọ̀ọ́, è géé mụ́ ńtị̀ #",4.22,Anambra_0011
Anambra_0011_1116.wav,ká èzí í jì wè é nọ̀ ọ́ ị́ mànà kọ́lẹ̀éjì mà ná íhé à,3.1,Anambra_0011
Anambra_0011_1119.wav,kụ́zí #,1.56,Anambra_0011
Anambra_0011_1120.wav,ǹgụ́nụ kà ọ́ yà wụ́kwá á sị́ gụ́ jèé kụ̀zíé Ìgbò ị̀ sị́kwá nà árụ̄ è méé ǹ jé dé nárá há ákwụ́kwọ́ dé ị́ nà nà m̀ á bị́á ná nụ̀ mó óó #,6.9,Anambra_0011
Anambra_0011_1124.wav,ànyị̀ rúó kà ágbáchálá ányị ájụ̀jụ́,1.38,Anambra_0011
Anambra_0011_1128.wav,á jụ̀jìdèlụ̀ m̀ hà ọ̀ gụ́nụ́ ụ̀ méwúdóró sị́ gwá mmú ífé mélụ́nụ #,3.34,Anambra_0011
Anambra_0011_1130.wav,rúó táà ń nà àgwá gị ífé àgwárọ ḿ nyá mànà ésì nà m̀ má ésì képúképú,3.06,Anambra_0011
Anambra_0011_1132.wav,wèé ú chọ́pụ̀tá nà ótùónyé ótùónyé kà áchọ́rọ́ nà ńgàlàbà ọ̀bụ́nà #,4.76,Anambra_0011
Anambra_0011_1134.wav,ò wéé wụ́rụ́ nà áká á Chu,1.08,Anambra_0011
Anambra_0011_1135.wav,kwu,2.3,Anambra_0011
Anambra_0011_1136.wav,áká á Chúkwú màkà ọ́ọ ḿmádụ̀ áhà,1.64,Anambra_0011
Anambra_0011_1138.wav,Chúkwú m wèrè áká é wèé jéé nà íkpó ébé fọ́m áhá dụ̀ wèé néné nà ńdé,4.04,Anambra_0011
Anambra_0011_1140.wav,ó nwèrè ótù ényì m̀ nwóké ọ́lọ́ ọ́ náálá èzùm̀íkéọ́lụ̄,2.24,Anambra_0011
Anambra_0011_1142.wav,ọ́ lụ̀búrú nà dìpátménti lìngwístíks ìrà áhụ̀,2.52,Anambra_0011
Anambra_0011_1144.wav,dị́kà ònyé á nà àkpọ́,1.4,Anambra_0011
Anambra_0011_1146.wav,"kọ́ntrát .., stà míín pát táim̀ #",1.86,Anambra_0011
Anambra_0011_1150.wav,nwánné gị́ á gá m̀ nọ̀nà àgụ́gá ágụ̣́gà nà ǹkè ḿ nọ́ #,2.48,Anambra_0011
Anambra_0011_1152.wav,ọ̀ bụ̀ yá kà í gà èjé kà gú nà onye ji Píí Esh Dìì jé tú jé ótù ótù ọ́nọ̀dù,3.4,Anambra_0011
Anambra_0011_1154.wav,ń yá kà gụ́ nà ónyé nọ́kụ́ bú nọ́ àrì̀ bù ébé áhà è jè zị̀ ótú ọ́nọ̀dụ̀ #,3.22,Anambra_0011
Anambra_0011_1156.wav,ǹ wéé yá bụ́ áká á Chúkwú wèé jé wà á wárá ákwụ́kwọ́ ń tíírì nà Lìngwístìks wáyìgé nà Ìgbò ébé ó néné fụ́ nà ńdị́ nọ́ ébé áhà nè yó ḿ mé ntụ̀rụ̀ yá #,6.94,Anambra_0011
Anambra_0011_1158.wav,ọ́ ọ́ kwáyá kà é sìri nyé ḿ ọ́rụ́ #,1.16,Anambra_0011
Anambra_0011_1160.wav,wèé rúó ụ̀fụ́tá m̀mụ́ nà gụ́ nọ̀ #,1.22,Anambra_0011
Anambra_0011_1162.wav,ànyị̀ sòlụ́zị́á ná ńdínwá wụ́ ndị́ méré ífé mà,2.06,Anambra_0011
Anambra_0011_1164.wav,ífé méré ḿ é ífé méé rìrì ńnē ákụkọ́ mmú ńdụ̀ mádà,2.6,Anambra_0011
Anambra_0011_1168.wav,tụ̀màdụ̀ ébé ọ́ màrà ḿmā,1.2,Anambra_0011
Anambra_0011_1170.wav,ị́ nà à sị́ Chínékè àríìzè gị́ #,1.22,Anambra_0011
Anambra_0011_1172.wav,ébé à kà ḿ nà è jé débéè á nà ḿ,1.56,Anambra_0011
Anambra_0011_1174.wav,à rá àgụ́chá ákwụ́kwọ́ ágụ́chá #,1.14,Anambra_0011
Anambra_0011_1176.wav,"mànà ọ́ wụ́ mà ǹkè ị́bà nà yọ̀ kláásị̀ súkèré ânà àsụ́yá ‘Òbi is a boy’, ànyị̀ wéé súpèérú ḿ áká nà ísí nà ọ́nụ̄ á ànyị́ nàá nọ́ bìró nọ̀ bíró nà ǹkè áhà ràzíé ńdị́ ná ésòté #",8.08,Anambra_0011
Anambra_0011_1178.wav,è è èm ọ́ọ kà ọ́ nà àdụ̀ fụ́ǹdụ́ déèmé! #,1.94,Anambra_0011
Anambra_0011_1181.wav,khùnn,2.88,Anambra_0011
Ebonyi_0011_0002.wav,Lèè à à ásụ̀sụ̀ Ñgbò ànyị́,3.96,Ebonyi_0011
Ebonyi_0011_0005.wav,kà ànyị́ shì èmé lébàà,1.8,Ebonyi_0011
Ebonyi_0011_0009.wav,ívé bányérụ̀ ndị̀ bé ányị̀ #,2.44,Ebonyi_0011
Ebonyi_0011_0011.wav,"ńdị̀ bànyị́ bụ̀ ńdụ́ Ñgbò, Ñgbò #",3.2,Ebonyi_0011
Ebonyi_0011_0013.wav,Bánwédé èkà ámáñ,1.18,Ebonyi_0011
Ebonyi_0011_0015.wav,í fúhàá Ñgbò # bà ámàwàrụ̀ #,4.18,Ebonyi_0011
Ebonyi_0011_0016.wav,Dụ́ gè Ñgbò lè èmé émérémè#,1.56,Ebonyi_0011
Ebonyi_0011_0018.wav,èhé lèmé évùrévù#,1.06,Ebonyi_0011
Ebonyi_0011_0020.wav,Èhé lèmé íwhē ré #,1.02,Ebonyi_0011
Ebonyi_0011_0024.wav,Ké bụ̀ lè Ñgbò máró ónwéhè #,2.4,Ebonyi_0011
Ebonyi_0011_0026.wav,Ñgbò là àmó ónwéhè #,1.26,Ebonyi_0011
Ebonyi_0011_0027.wav,È kụ́ọ́bụ̀là ànyị́ jèrụ̀# bụ̀ ànyí là márụ́ ònwé ànyị́ #,3.84,Ebonyi_0011
Ebonyi_0011_0029.wav,And èké ọ̀bụ̀là ànyị́ jéhàà ànyị̀ nụ́má ólú ńdí̀ bànyị́ #,2.74,Ebonyi_0011
Ebonyi_0011_0031.wav,ányị̀ gúdédù ólú ńdị́ bànyị́ éhụ̀ évúévù#,1.94,Ebonyi_0011
Ebonyi_0011_0033.wav,Ǹkè bụ́lè # ńdú̀ Ñgbò # bụ́là hụ́má ónwéhē lé ényá shínè shínè #,4.26,Ebonyi_0011
Ebonyi_0011_0035.wav,And ọ́ lè èmézhíè# ọ́bụ́lè ívé ábị́rá ànyị́# dụ́gọ̀ ọ́ bị́árụ́ ónyé nánụ́ lè#,4.76,Ebonyi_0011
Ebonyi_0011_0036.wav,yè eh íbè ányị̀ lè Ñgbòhụ̀ ní ímé nwúnnē ànyị́#,4.16,Ebonyi_0011
Ebonyi_0011_0037.wav,ba̍̍̀ ànyị́ là gbákọ̄ jị́ jéè màkà # íhụ̀ má má#,3.7,Ebonyi_0011
Ebonyi_0011_0038.wav,kà ó ñgà ànyị́ shì hụ́má ònwé ányị́ lé ényá hụ́ bí báányị̀ lè éjíjè éjíjì#,4.54,Ebonyi_0011
Ebonyi_0011_0040.wav,Ọ́ kà gụ̀ ǹkè ónyé kè lé éjéwà íwhè éjéjè shínù#,2.26,Ebonyi_0011
Ebonyi_0011_0041.wav,Má kó nwèrè ké bụ̀ # ónyé à lè jédí íwhé éjéjé # Íwhé bị́arị́ị̀ # á lè jédúrú ónyé à #,6.66,Ebonyi_0011
Ebonyi_0011_0043.wav,Ónwéré kè ónyé lè éjé íwhè éjéjé bụ̀ # Íwhè bị́arị́ị̀# èjèèrì ónyé àhụ́ #,4.4,Ebonyi_0011
Ebonyi_0011_0045.wav,M bị́è jé lè bànyị̀ èké ọ̀bụ̀là íjì #,2.24,Ebonyi_0011
Ebonyi_0011_0047.wav,Ñgbò lè èmé èmèrè èmè# ké bụ́lè# érúà ónwèrè ógē bụ̀# évhú bé gùdè màrụ́ Ñgbò,8.1,Ebonyi_0011
Ebonyi_0011_0049.wav,Ñgbò lè été évhū shínụ̀#,1.12,Ebonyi_0011
Ebonyi_0011_0051.wav,Ñgbò lé étè évhù shínù#,1.24,Ebonyi_0011
Ebonyi_0011_0053.wav,Ñgbò lè mé évhù ká lé kú ítípù tàrà#,1.96,Ebonyi_0011
Ebonyi_0011_0055.wav,Lè íwhé gùdè màré bụ̀ ógè á là lụ̀ nwàànyị̀ #,2.22,Ebonyi_0011
Ebonyi_0011_0057.wav,ógè á là lụ́ shì# ógè nwókē gú dè àchọ́tá áányị̀ yè#,4.04,Ebonyi_0011
Ebonyi_0011_0061.wav,Á lé kù éwā ìwhè óríkè họ́ bụ̀ ítútàrà #,4.5,Ebonyi_0011
Ebonyi_0011_0062.wav,And ítútàrà hụ̀ lé rúà# èhụ́ á là sọ̀wàrà ònyé ọ̀bụ̀là ụ̀tsọ́#,3.02,Ebonyi_0011
Ebonyi_0011_0064.wav,Ọ́ dụ̀wárá ànyị́ ọ̀ dụ́wárụ̀ gé tó rúkébé tè rúkébé#,3.08,Ebonyi_0011
Ebonyi_0011_0065.wav,má kà gụ́nụ̄ lè ó rúà bụ̀ ónyé àhụ́ màwàrụ̀ lè # méè élí méè àlị̀#,5.34,Ebonyi_0011
Ebonyi_0011_0066.wav,bụ̀ á gà álụ̀ lụ̀rị́rị̀ nwàànyị̀ lè village ànyí èhụ #,3.38,Ebonyi_0011
Ebonyi_0011_0068.wav,Bá á gà lụ́rị́rị́ nwàànyị̀ léè em óó òbòdò ànyị́ #,3.54,Ebonyi_0011
Ebonyi_0011_0072.wav,Màkà gụ́nụ̄ lè nwàànyị̀ hụ́ ị́ lụ̀ nwàànyị̀ á nè gbọ́ñgbọ́,4.16,Ebonyi_0011
Ebonyi_0011_0073.wav,kpọ̀rọ̀ ḿkpà Ñgbò kpọ̀rọ̀ ị́lụ̀ nwàànyị̀ ḿkpà shíné shíné màkà,6.22,Ebonyi_0011
Ebonyi_0011_0074.wav,Ngbo é m gụ́déñ rú ị́lụ̄ nwáànyị̀ í bụ̀ févùrù ívù #,3.16,Ebonyi_0011
Ebonyi_0011_0075.wav,Ká á nà émé íhè ógè áhụ̀ bù ónyéè ụ́n uǹ mákà Ñgbò# bèhé là lụ́ nwáànyị̀#,5.58,Ebonyi_0011
Ebonyi_0011_0077.wav,àlụ́ jì nà nwátà ị́ bụ́rụ̀ nwátà nwáànyị̀#,2.52,Ebonyi_0011
Ebonyi_0011_0079.wav,Ónyéè bụ́rụ́ nwátà nwókē í lè émúmèrè dụ̀ré#,3.7,Ebonyi_0011
Ebonyi_0011_0081.wav,Géè éshì á chọ́tá nwáànyì á là lụ́ lè Ñgbò bụ̀ ọ́ bụ́lè,3.92,Ebonyi_0011
Ebonyi_0011_0083.wav,àwà gè m nọ́ yè nà ọ́búlè ị́ chọ̀ ị́ ị́ lị̀ ị́chọ̀ ị́lụ̀ m#,4.42,Ebonyi_0011
Ebonyi_0011_0085.wav,bụ̀ụ̀ m̀ m̀ dị́kà á nà èlé m ényà ná úméré sụ̀ bọ̀ bọ̀ m bụ̀ nwátà#,4.74,Ebonyi_0011
Ebonyi_0011_0087.wav,Ì yè lé ényā lè family ànyị́ èhụ́ gé m shí èmé#,3.32,Ebonyi_0011
Ebonyi_0011_0089.wav,ị̀ yè lé ényā lè family èhụ́ màkà ndụ́ụ́ ụ́ ụ́ụ́ ńdụ́ nwé family éhụ̄,4.7,Ebonyi_0011
Ebonyi_0011_0090.wav,ékè nwá họ́ shì# yé léé ényā gè hè shì èmé #,3.06,Ebonyi_0011
Ebonyi_0011_0092.wav,Ọ́ bụ́ lè hé là àkpá ézhí ègwà# í yí úchè ghé ká#,3.12,Ebonyi_0011
Ebonyi_0011_0093.wav,Ị́ shị̀ lè méè élí méè àlà bị́ gà bị́ gà ézétárị̀rị̀#,3.22,Ebonyi_0011
Ebonyi_0011_0094.wav,Kà# lé nụ̀ èká àhụ̀ ọ́ lọ̀ é ém èzhílụ́lọ̀ họ́ dụ̀ kwà é tzèta# í yí íshí#,6.46,Ebonyi_0011
Ebonyi_0011_0096.wav,Gé é rụ́ọ̀ ógè ị́ gà àlụ́ nwáànyị̀ ghọ̀ ọ̀# ógè ị́ gà àlụ́#,4.26,Ebonyi_0011
Ebonyi_0011_0098.wav,Ñgbọ́ ké or àdā nwáànyị̀# ọ̀ bụ̀gụ̀ wà nọ̀ nwáànyị̀ màọ̀bụ̀ gụ̀ kwànụ̀ nwóké#,4.94,Ebonyi_0011
Ebonyi_0011_0099.wav,Kè bụ̀ghụ̀lị̀ chọ́tà hé éjé yọ́hà ídzè ị̀tàrị̀ #,2.7,Ebonyi_0011
Ebonyi_0011_0100.wav,Íwhé áyị́ kújé yà bụ̀ èrí èdzé dídzị̀.,2.7,Ebonyi_0011
Ebonyi_0011_0101.wav,Èrí èdzè èdzé họ́ bụ̀ m ó uhnn èzhílụ́lọ̀ dụ́réé #,4.04,Ebonyi_0011
Ebonyi_0011_0106.wav,Éhá lá kwàdụ́ íkò.,1.48,Ebonyi_0011
Ebonyi_0011_0107.wav,Èhá lá èméghèrídé èméghèrị́ #,1.34,Ebonyi_0011
Ebonyi_0011_0109.wav,Èhá lá ñụ́dụ́ énwụ̀rụ̀ í kè.,2.02,Ebonyi_0011
Ebonyi_0011_0110.wav,Èhá là ó uhn èmédúú uhn uhn áprị́zà aprị́zà tà#,5.0,Ebonyi_0011
Ebonyi_0011_0111.wav,Ézílụ́lọ̀ áhụ̀ àdụ́kpọ́léhụ́ réé#,2.26,Ebonyi_0011
Ebonyi_0011_0113.wav,í jé zètè# bụ́hụ́gèhì í dzétérè họ̀# bụ̀gọ̀gádụ̀ ghụ̀ kọ̀ mmírí dúrúdè#,5.38,Ebonyi_0011
Ebonyi_0011_0114.wav,Ì yí íshí lè kà ó rùó ógéé#,2.8,Ebonyi_0011
Ebonyi_0011_0116.wav,ndụ́ Ñgbò láhájédù mmádụ̀ téhé# à hàjèdụ̀ nwáànyị̀,3.0,Ebonyi_0011
Ebonyi_0011_0118.wav,ọ́hàgè nwàágbọ́ nọ̀,1.26,Ebonyi_0011
Ebonyi_0011_0124.wav,Íwhè gùdè márá Ñgbò bụ̀ lè hé lálù shì lè ọ́sị́sọ́#,3.2,Ebonyi_0011
Ebonyi_0011_0126.wav,Bè hà lá lụ́ nwáànyị̀ ọ́sị́sọ́#,1.64,Ebonyi_0011
Ebonyi_0011_0128.wav,Álà ọ́ bụ́rụ́ Ị́ bụ́rụ́ nwókè# báláhị̀ íyà ébị́àdụ̀ ánụ̀ wárọ̀ bì ị́ nọ̀ mè áwhà írí lè ìsé.,5.92,Ebonyi_0011
Ebonyi_0011_0130.wav,Màọ̀bụ́ yá ànọ̀dụ́ áwhà írí ísé,1.34,Ebonyi_0011
Ebonyi_0011_0132.wav,Ị́ yà nọ̀dụ́rụ́ nkè ị́ gà érù ọ́nọ̀ lọ́ yè é kị̀ gà èrúdóbé,5.0,Ebonyi_0011
Ebonyi_0011_0133.wav,à lá chọ́ gá gá àlụ́rụ́ nwáànyị̀ bụ̀ súbétáwárụ̀ lá áwhà írí ísé self.,4.56,Ebonyi_0011
Ebonyi_0011_0135.wav,Ọ̀ bụ̀lè ógè álà àlụ́ eh émékébè Ñgbò súbétá áhwà írí ísè#,5.92,Ebonyi_0011
Ebonyi_0011_0139.wav,dúbétà là áwhà írí ísè bá nọ́wà áchọ́rụ̀ nwáányị̀ máọ́bụ́lè ị́ bụ̀ nwókè#,5.06,Ebonyi_0011
Ebonyi_0011_0141.wav,bụ́họ̀ gọ̀ dụ́ ná nwáányị̀ bọ́ kèbụ́lè ḿbụ́dụ̀ ké self#,3.08,Ebonyi_0011
Ebonyi_0011_0143.wav,bụ́ íwhé m gùdè íwhé gùdè ózhì m gúdè lọ́ m bụ̀ áwhọ̀ írí èbọ̀.,3.78,Ebonyi_0011
Ebonyi_0011_0145.wav,Á máhá mụ́ rị̀ má kágụ́nụ̄ gè eh eh èzhílụ́lọ̀ m shìlèyá bá bụ̀dụ̀ ézhìlụ́lọ̀ ághá rà.,7.18,Ebonyi_0011
Ebonyi_0011_0148.wav,ọ̀ whọ̀ọ̀ bụ̀ dụ̀ ézhìlụ́lọ̀ lá ézhí óshī #,2.14,Ebonyi_0011
Ebonyi_0011_0150.wav,Léé ńnà m bụ̀ ézhí ụ́mmà,1.36,Ebonyi_0011
Ebonyi_0011_0151.wav,dụ̀.,1.5,Ebonyi_0011
Ebonyi_0011_0152.wav,Mụ́ bị́à rúérà áwhọ̀ írí ébụ̀ọ̀,1.46,Ebonyi_0011
Ebonyi_0011_0154.wav,sòrú ụ́zọ̀ éjéé éjé lè égụ̀,1.64,Ebonyi_0011
Ebonyi_0011_0156.wav,Á márụ̀ ńnà m as ónyéè ọ́rụ́ úgbō lá kọ́ tà ńrí#,3.8,Ebonyi_0011
Ebonyi_0011_0158.wav,Nnà m bụ̀ Útslọ̀ Nwáñkwọ̀ léè ńkórómá#,3.22,Ebonyi_0011
Ebonyi_0011_0159.wav,Ó bụ́ bọ́shị̀ èshí Ñgbò,1.26,Ebonyi_0011
Ebonyi_0011_0161.wav,Ọ́háùkwù nọ̀lí ímé Ébónyị̀ State bụ́ nà ḿbụ̀#,5.54,Ebonyi_0011
Ebonyi_0011_0163.wav,"Áwhì íré ébọ̀ m self, bụ́ há nọ̀wàà áchọ̀ m áwhì í́rí ébò họ̀#",4.52,Ebonyi_0011
Ebonyi_0011_0165.wav,bụ́ụ̀ á nàwè èlé m ényá bụ́ gá émíyé bọ̀#,3.24,Ebonyi_0011
Ebonyi_0011_0167.wav,Mụ́ sòró ụ́zọ̀# à lélé chílè nwátà hụ́wè á bụ́ nwá wàà bụ́ ágà álụ̀ #,4.72,Ebonyi_0011
Ebonyi_0011_0169.wav,Bụ̀ nọ́họ̀ bụ̀ é gùdè èmé# èmé já à bị́à lụ́ọ̀ m #,3.3,Ebonyi_0011
Ebonyi_0011_0171.wav,Ọ́ bị́à érúò áwhọ́ írí ébọ́ m# bá álụ́wà#,2.0,Ebonyi_0011
Ebonyi_0011_0173.wav,Áwhọ̀ írí lè èbọ̀ bà álụ̀wàrụ̀#,2.34,Ebonyi_0011
Ebonyi_0011_0175.wav,Bụ̀ yá bụ̀ ndụ́ békéé lé kú 12 years#,2.48,Ebonyi_0011
Ebonyi_0011_0177.wav,bụ́ mụ́ bụ́ mụ́ lụ́wà bọ̀ jì mú bị́áwà bị́à lụ́wá m,3.86,Ebonyi_0011
Ebonyi_0011_0178.wav,ọ́sị́sọ̀ ọ́sị́sọ̀.,2.02,Ebonyi_0011
Ebonyi_0011_0180.wav,Ànyị̀ méè ànyị̀ gbáá ńfụ́,1.86,Ebonyi_0011
Ebonyi_0011_0182.wav,È méé jí m bìàrà á màmụ́ ónyé ọ́ bụ̀ #,2.28,Ebonyi_0011
Ebonyi_0011_0184.wav,Ọ́ bị́à nọ̀dụ́ ọ̀ shị̀ lè yà hụ́màrụ̀ íwhé dụ̀ré lè íbé íbé ànyị́ #,4.5,Ebonyi_0011
Ebonyi_0011_0186.wav,Bef ógè m̀bụ́#,1.14,Ebonyi_0011
Ebonyi_0011_0187.wav,"bụ̀ ó nwéwà ndụ̀ là bị́à hà, mụ̀ mámụ̀ íwhè bụ̀ álụ́lụ̀ gè",2.98,Ebonyi_0011
Ebonyi_0011_0188.wav,mákà ónwédù ónyé láá àmárụ̀#,3.36,Ebonyi_0011
Ebonyi_0011_0189.wav,Á màmụ́ íwhé bụ́ àlụ́ lụ́,2.4,Ebonyi_0011
Ebonyi_0011_0190.wav,À hụ́gụ́ hụ́ bị́à nọ̀dụ́#,1.28,Ebonyi_0011
Ebonyi_0011_0192.wav,Ó mékébé uhn uhnn ńnà mụ́ kwétá Ọ́ lọ́ mụ̀,4.12,Ebonyi_0011
Ebonyi_0011_0193.wav,Mákà lá ányị̀ ná là ózhì lè nwátà bụ̀ ívé gùdè márụ́ Ñgbò bọ́ #,4.6,Ebonyi_0011
Ebonyi_0011_0195.wav,Ñgbò là lụ́ jị́ lè nwátà#,1.4,Ebonyi_0011
Ebonyi_0011_0196.wav,Á lụ̀ nwáányị̀ lè nwátà bụ̀ gè Ñgbò dụ̀ kèhè bọ̀#,2.88,Ebonyi_0011
Ebonyi_0011_0198.wav,Á bị́à lá íwhé bányérú ị́lụ̄ jị́ ị́lụ̀ nwáányị̀# bụ̀ gè Ñgbò lá lụ́ bọ̀ #,3.92,Ebonyi_0011
Ebonyi_0011_0200.wav,Ñgbò lá nọ́dụ́dụ́ káñkà kárụ́hụ́kụ̀ before é há lụ́#,3.04,Ebonyi_0011
Ebonyi_0011_0202.wav,Bụ̀ lè Ñgbò là àlụ́ nwáànyị̀ ọ́sị́sọ́ ọ́sị́sọ́ #,3.0,Ebonyi_0011
Ebonyi_0011_0204.wav,È hà ámụ́ọ̀ nwá ọ́sị́sọ́ ọ́sị́sọ́#,1.34,Ebonyi_0011
Ebonyi_0011_0206.wav,Bụ́ gè jị̀ m gụ̀dè lọ́ m bọ̀ #,1.18,Ebonyi_0011
Ebonyi_0011_0210.wav,Ànyị̀ gbáñ kwụ̀#,2.2,Ebonyi_0011
Ebonyi_0011_0211.wav,Méé ómè méé gè Ñgbò lè èmé#,1.92,Ebonyi_0011
Ebonyi_0011_0213.wav,Kà áshí lọ́ ị́ í ị́nē èmé#,2.02,Ebonyi_0011
Ebonyi_0011_0215.wav,Jí m múmé uhn uhn àkpọ́rụ̀ m ányị̀ já lụ́rụ̀ gè ndụ́ Ñgbò là lụ̀#,5.82,Ebonyi_0011
Ebonyi_0011_0217.wav,Ndụ́ Ñgbò égúdèdù ị́lụ̀ nwáànyị̀ évù évúrévù #,2.78,Ebonyi_0011
Ebonyi_0011_0220.wav,Nwóké bị́ ị́lụ̀ nwáànyị̀ lè íbé ǹdụ́ ọ́gọ̀ è# bọ́ nwáànyị̀ éhọ̀ bọ́ nwókē họ̀#,7.28,Ebonyi_0011
Ebonyi_0011_0222.wav,bọ́ ọ́gọ́ọ́ uhn uhn uhn ọ́ là bị́ ị́lụ̄ ị́lụ̄ nwé lè émérè ré#,3.64,Ebonyi_0011
Ebonyi_0011_0224.wav,Ọ́ là hụ́mé lé ényá shínè shínè#,1.7,Ebonyi_0011
Ebonyi_0011_0226.wav,Ké bụ̀ lè nwókè là bị́ ị́lụ̀ nwáányị̀ jí m bị́à ị́lụ̀ ógé à,3.24,Ebonyi_0011
Ebonyi_0011_0228.wav,bụ̀ íwhé jì mụ̀ íwhé ńnà mụ̀ ó kpọ̀rụ̀ jí m bụ̀ lè jị́ bụ̀wà nwá yà# ọ́ kpárá nwá yá#,5.32,Ebonyi_0011
Ebonyi_0011_0230.wav,Ò lé mérụ́ jì m úrē#,1.24,Ebonyi_0011
Ebonyi_0011_0232.wav,Ọ̀ lè mérụ́ jì m úrē #,1.9,Ebonyi_0011
Ebonyi_0011_0234.wav,Jí mú bụ̀ íwhé ọ́ kpọ̀ọ̀ ńnà m bụ̀ nwá ńnà yá#,3.54,Ebonyi_0011
Ebonyi_0011_0236.wav,Lè mụ́ lè yá bụ̀ íwhé nàá#,1.1,Ebonyi_0011
Ebonyi_0011_0242.wav,É hè bị́à íwhéé ó ó ó ó ó hé bị̀à ndị́ bányí éshíé ńrí rénwú rénwú rénwú rénwú #,5.74,Ebonyi_0011
Ebonyi_0011_0244.wav,Ógè hé gà bị́à# ké hì nkè m̀bụ́ m̀bụ̀ hè lá ábị́à bé hè là dụ́ èbọ̀ #,4.04,Ebonyi_0011
Ebonyi_0011_0246.wav,Jì mọ́ họ́ lọ̀ ọ̀yị̀ yé nwókè là bị́ádụ́dụ́ á má m íwhé whè bị́à #,3.84,Ebonyi_0011
Ebonyi_0011_0248.wav,Lọ́ hé bị́à hé lèọ́ pápá mụ́#,2.18,Ebonyi_0011
Ebonyi_0011_0250.wav,bụ̀ ńnà mụ̀ nwụ́rụ́ m nyérè ábọ́ ụ́jà lé éká lékù ọ́kpọ́kụ̀ eh#,5.1,Ebonyi_0011
Ebonyi_0011_0251.wav,Ké nwóké lé eh ńná m lá ánọ́ eh yà ánábàtà ǹdụ̀ ényị̀ yè há yá bọ́ ụ́ jà eh#,6.3,Ebonyi_0011
Ebonyi_0011_0252.wav,Ká hụ̀ bụ̀ hé bụ́ bụ́rụ̀#,2.0,Ebonyi_0011
Ebonyi_0011_0253.wav,Ò rúó ḿbọ́kù ńnà m shị̀ hé là#,1.52,Ebonyi_0011
Ebonyi_0011_0255.wav,Ò rúó m̀bọ̀chị́ ọ̀zọ́ hé bị́à kwá #,2.02,Ebonyi_0011
Ebonyi_0011_0256.wav,Bụ̀ ógè éhụ̀ bụ́gè ńnà m gúdè kúó m shị̀ m mụ́ hụ́mákwá ndụ́ bị́árụ̀ nyị̀#,3.78,Ebonyi_0011
Ebonyi_0011_0258.wav,Lè hé ị́á kwàrụ̀ shị́lè hé chọ̀kwàrụ̀ ọ́ shị́ ó nwèkwáà hè shị́kwà ọ́ mụ́ bè héé# chọ́rụ̀,6.02,Ebonyi_0011
Ebonyi_0011_0259.wav,Ógé hụ̀ bụ́ lè m ábị́à ámázhị̀#,1.82,Ebonyi_0011
Ebonyi_0011_0260.wav,Hé zhí mú uh ńnà m jị́kwà m#,1.92,Ebonyi_0011
Ebonyi_0011_0262.wav,mụ̀ shị́ị́ lé jì mọ́ họ́ dụ́ m ré#,2.22,Ebonyi_0011
Ebonyi_0011_0263.wav,Bụ̀ nọ́ họ́ bụ̀ nọ̀ ọ̀ bị́à gụ́dé èè lọ́ gụ́dé!#,4.04,Ebonyi_0011
Ebonyi_0011_0264.wav,Ndị́ báànyị̀ létàrụ̀ jí m réñwú réñwú#,2.44,Ebonyi_0011
Ebonyi_0011_0266.wav,Màkà ḿbọ́kụ̀ m̀bụ́ jí m bị́rárụ̀ bụ̀ ó gùdè ḿmè yé lè ndị̀ bé hè # lè hé bị́ ị́lụ̀ta# m,4.96,Ebonyi_0011
Ebonyi_0011_0267.wav,Bé é tèrụ̀ há ánụ́#,1.0,Ebonyi_0011
Ebonyi_0011_0269.wav,shíé nrì kà ànyị́ ékù ụ́ táárà ụ́ tààrà jí #,3.0,Ebonyi_0011
